lg	pos	pc	chi_squared	neg_log_p_value
scaffold4	4059225	PC7	29.7933521270752	16.85073804923158
scaffold4	4059624	PC7	30.5665473937988	17.249411268463483
scaffold4	4059677	PC7	42.8794479370117	23.566807701424093
scaffold4	4059803	PC7	37.706958770752	20.919149824068988
scaffold4	4060058	PC7	36.7926712036133	20.45031766158662
scaffold4	4060111	PC7	39.5906219482422	21.88423154726936
scaffold4	4060522	PC7	40.7241668701172	22.464490043414315
scaffold4	4060541	PC7	39.739917755127	21.960676603860023
scaffold4	4060858	PC7	26.109546661377	14.946898822487858
scaffold4	4060944	PC7	38.1411094665527	21.141680724570666
scaffold4	4060969	PC7	40.8002662658691	22.5034320136747
scaffold4	4061024	PC7	32.203685760498	18.092621297422312
scaffold4	4061127	PC7	34.5172080993652	19.28224757077359
scaffold4	4061679	PC7	25.1147232055664	14.431347856378085
scaffold4	4061698	PC7	26.6243648529053	15.213441302054637
scaffold4	4061793	PC7	41.0289192199707	22.62043014899534
scaffold4	4061925	PC7	27.8682022094727	15.85675838755305
scaffold4	4061938	PC7	34.4324150085449	19.238683994519167
scaffold4	4062296	PC7	30.9792232513428	17.46207634967582
scaffold4	4062326	PC7	31.1021957397461	17.525432562533734
scaffold4	4062582	PC7	28.0778331756592	15.965091321053908
scaffold4	4062692	PC7	35.6652183532715	19.87178979324621
scaffold4	4062829	PC7	37.9822883605957	21.06028141494532
scaffold4	4062869	PC7	35.1654396057129	19.61519589459677
scaffold4	4062877	PC7	39.5719909667969	21.874691276756753
scaffold4	4062898	PC7	42.9959487915039	23.626357963168466
scaffold4	4063080	PC7	39.9434127807617	22.064863091144833
scaffold4	4063158	PC7	28.7537288665771	16.314213744678323
scaffold4	4063162	PC7	43.7893981933594	24.031845335350816
scaffold4	4063187	PC7	27.358772277832	15.593390446209629
scaffold4	4063391	PC7	35.8507766723633	19.96703541634265
scaffold4	4063913	PC7	38.3897094726562	21.26907809117723
scaffold4	4064148	PC7	31.7094421386719	17.838188200007785
scaffold4	4064359	PC7	28.8879413604736	16.38350936821691
scaffold4	4064397	PC7	28.687292098999	16.27990801859622
scaffold4	4064412	PC7	27.4384498596191	15.634592579701524
scaffold4	4064596	PC7	25.2811412811279	14.517637781412509
scaffold4	4064710	PC7	43.3975524902344	23.831613582557377
scaffold4	4064874	PC7	27.6082439422607	15.722382516448576
scaffold4	4066124	PC7	38.1525726318359	21.147555690433755
scaffold4	4066182	PC7	31.0811233520508	17.51457643040758
scaffold4	4067059	PC7	32.6698570251465	18.332505947926656
scaffold4	4070524	PC7	31.4080924987793	17.683002290577296
scaffold4	4070539	PC7	30.0550498962402	16.98570695288489
scaffold4	4070636	PC7	34.6054573059082	19.327583861771114
scaffold4	4073994	PC7	25.3333415985107	14.544700399468656
scaffold4	4074037	PC7	27.3094005584717	15.567857920611646
scaffold4	4074748	PC7	37.5244827270508	20.825600683113255
scaffold4	4074821	PC7	27.0802631378174	15.449340799371036
scaffold4	4076148	PC7	27.6000270843506	15.718134477975156
scaffold4	4078626	PC7	25.9335765838623	14.85575302202614
scaffold4	4079027	PC7	25.2933197021484	14.523951702044606
scaffold4	4079049	PC7	26.513147354126	15.155873602574625
scaffold4	4079112	PC7	28.8200950622559	16.348480662351278
scaffold4	4079255	PC7	26.3155860900879	15.05359404207925
scaffold4	4081612	PC7	38.9457855224609	21.55397538156119
scaffold4	4082821	PC7	27.1114692687988	15.465483444598455
scaffold4	4082829	PC7	28.9747219085693	16.42831016269148
scaffold4	4083354	PC7	28.3976173400879	16.130301687397242
scaffold4	4083381	PC7	28.7743530273438	16.324862888542306
scaffold4	4083816	PC7	27.19677734375	15.509609549134328
scaffold4	4083838	PC7	26.729850769043	15.26803515173406
scaffold4	4083853	PC7	27.945858001709	15.896892191635498
scaffold4	4083917	PC7	25.8058567047119	14.789586334597555
scaffold4	4084489	PC7	29.9350032806396	16.923797931734033
scaffold4	4085004	PC7	27.0371055603027	15.4270148142576
scaffold4	4085048	PC7	25.6283779144287	14.697623619133415
scaffold4	4086477	PC7	25.2840232849121	14.519131969777725
scaffold4	4086488	PC7	26.2163562774658	15.002212382392273
scaffold4	4087460	PC7	30.5664215087891	17.249346386531474
scaffold4	5573697	PC3	25.2088165283203	14.480138807452239
scaffold4	6582691	PC10	44.2033538818359	24.243337144116666
scaffold4	6583631	PC10	50.9006729125977	27.65987731114127
scaffold4	6584004	PC10	55.6972694396973	30.102167211815416
scaffold4	6584250	PC10	55.1362228393555	29.816129065428417
scaffold4	6584285	PC10	46.1058959960938	25.2148360800562
scaffold4	6590677	PC10	31.9246406555176	17.948984071348722
scaffold4	6592540	PC10	47.1776733398438	25.76176364802255
scaffold4	6595513	PC10	67.3009490966797	36.043653389117154
scaffold4	6595935	PC10	51.6697654724121	28.051553793264613
scaffold4	6595947	PC10	37.3840942382812	20.753621155511787
scaffold4	6595983	PC10	39.6904487609863	21.93534710573946
scaffold4	6596062	PC10	64.5455856323242	34.657359027997266
scaffold4	6596126	PC10	40.2956581115723	22.24518014545385
scaffold4	6596667	PC10	62.554126739502	33.60130635374795
scaffold4	6596688	PC10	63.8910980224609	34.2518939198891
scaffold4	6596774	PC10	49.3618545532227	26.875646570157052
scaffold4	6597109	PC10	57.2229652404785	30.878867415193643
scaffold4	6597386	PC10	39.7150268554688	21.947931847915232
scaffold4	6597930	PC10	60.6301460266113	32.60966618463201
scaffold4	6598002	PC10	47.7514533996582	26.054469907747407
scaffold4	6598258	PC10	48.6472358703613	26.511301984365602
scaffold4	6598261	PC10	50.7276611328125	27.571666790539
scaffold4	6599382	PC10	51.090446472168	27.756502490706286
scaffold4	6599443	PC10	51.3468856811523	27.88714316303719
scaffold4	6600715	PC10	70.0987396240234	36.7368005696771
scaffold4	6600821	PC10	35.976318359375	20.03146807160543
scaffold4	6601074	PC10	41.10693359375	22.66034598607645
scaffold4	6601284	PC10	39.6381416320801	21.908563915110573
scaffold4	6608367	PC10	69.2846603393555	36.7368005696771
scaffold4	6608485	PC10	46.3846969604492	25.35713224922656
scaffold4	6608642	PC10	56.3959426879883	30.456404730716905
scaffold4	6611828	PC10	44.2110176086426	24.247249675393235
scaffold4	6612354	PC10	72.2603378295898	Inf
scaffold4	6612837	PC10	52.0835571289062	28.26230613279398
scaffold4	6613212	PC10	46.3620376586914	25.345568274985595
scaffold4	6613280	PC10	58.493335723877	31.521864812068117
scaffold4	6614969	PC10	55.3396415710449	29.920064689082132
scaffold4	6615915	PC10	52.466796875	28.457610792482097
scaffold4	6616811	PC10	47.0779418945312	25.71088655037361
scaffold4	6616959	PC10	54.4871406555176	29.486165057778422
scaffold4	6617008	PC10	48.4974479675293	26.434906092844717
scaffold4	6617015	PC10	47.5984001159668	25.97639019707417
scaffold4	6617022	PC10	52.9781608581543	28.717845886521385
scaffold4	6617068	PC10	52.7242240905762	28.588644129755476
scaffold4	6617123	PC10	55.4792633056641	29.99038844110373
scaffold4	6617716	PC10	40.8273010253906	22.517265941401067
scaffold4	6617718	PC10	39.7503623962402	21.966024366122365
scaffold4	6617726	PC10	32.5676307678223	18.279909793974046
scaffold4	6617841	PC10	51.1851539611816	27.804720131573795
scaffold4	6617988	PC10	73.6656036376953	Inf
scaffold4	6619233	PC10	67.3007507324219	36.043653389117154
scaffold4	6619271	PC10	65.8117218017578	35.35050620855721
scaffold4	6619580	PC10	53.4680824279785	28.96742196016312
scaffold4	6620661	PC10	76.8892059326172	Inf
scaffold4	6621065	PC10	54.5516166687012	29.518623731273696
scaffold4	6621521	PC10	50.3158111572266	27.361793576145686
scaffold4	6621992	PC10	61.019645690918	32.804974936952775
scaffold4	6622346	PC10	44.8250617980957	24.56088820724182
scaffold4	6623173	PC10	45.5903816223145	24.9516747581058
scaffold4	6623207	PC10	53.083381652832	28.771602279064926
scaffold4	6623703	PC10	40.6205139160156	22.41144506865701
scaffold4	6623709	PC10	41.1335220336914	22.673949580419453
scaffold4	6623748	PC10	60.882984161377	32.72946738444463
scaffold4	6624039	PC10	40.7245712280273	22.4646971562526
scaffold4	6624313	PC10	50.4339179992676	27.422010096344454
scaffold4	6624316	PC10	49.2726058959961	26.830118126244454
scaffold4	6624481	PC10	43.6161193847656	23.943305214357324
scaffold4	6624616	PC10	58.3407096862793	31.44349574495261
scaffold4	6624917	PC10	39.4223594665527	21.79806673980219
scaffold4	6625252	PC10	40.8067779541016	22.506764077154156
scaffold4	6625253	PC10	43.3903312683105	23.827925010578944
scaffold4	6625301	PC10	41.8165969848633	23.023365927579437
scaffold4	6625349	PC10	47.5681533813477	25.960974172796
scaffold4	6625487	PC10	43.4766502380371	23.872035034201588
scaffold4	6625563	PC10	39.60546875	21.891833822138285
scaffold4	6625663	PC10	37.0762176513672	20.595745123663086
scaffold4	6625702	PC10	52.3960075378418	28.421478794299535
scaffold4	6626050	PC10	52.7120246887207	28.58230039452516
scaffold4	6626160	PC10	43.7304992675781	24.001751035833987
scaffold4	6626216	PC10	46.490478515625	25.41110870586185
scaffold4	6626290	PC10	43.3049011230469	23.784265120485333
scaffold4	6626479	PC10	39.9000968933105	22.042687024588655
scaffold4	6626560	PC10	67.4413681030273	36.043653389117154
scaffold4	6630529	PC10	46.1007347106934	25.212193599933034
scaffold4	6630542	PC10	45.0156898498535	24.658237484452957
scaffold4	6631054	PC10	79.3639831542969	Inf
scaffold4	6631555	PC10	74.9537963867188	Inf
scaffold4	6633290	PC10	44.6581497192383	24.475643325843375
scaffold4	6633716	PC10	50.1196823120117	27.26186764847417
scaffold4	6634249	PC10	62.6007881164551	33.60130635374795
scaffold4	6634408	PC10	61.9202041625977	33.27106466687737
scaffold4	6637942	PC10	53.8118553161621	29.142419327125285
scaffold4	6637949	PC10	55.3932723999023	29.946703334163196
scaffold4	6638002	PC10	56.7884330749512	30.656867374581513
scaffold4	6638017	PC10	72.6241912841797	Inf
scaffold4	6638056	PC10	54.3340377807617	29.40770683343051
scaffold4	6641509	PC10	46.6491889953613	25.49210755333734
scaffold4	6642048	PC10	68.6091079711914	36.7368005696771
scaffold4	6642118	PC10	54.3256416320801	29.40377755529062
scaffold4	6642252	PC10	67.2537994384766	36.043653389117154
scaffold4	6642496	PC10	47.3996391296387	25.874997814011586
scaffold4	6644230	PC10	51.1150970458984	27.769041442907604
scaffold4	6652249	PC10	54.5567779541016	29.521560590947004
scaffold4	6652320	PC10	55.8218154907227	30.164518026983092
scaffold4	6653697	PC10	40.2108192443848	22.201753609836896
scaffold4	6653945	PC10	58.1927223205566	31.37082455465525
scaffold4	6654094	PC10	60.6294097900391	32.60966618463201
scaffold4	6654115	PC10	57.2325248718262	30.881728647474674
scaffold4	6654162	PC10	52.8645973205566	28.659974538378293
scaffold4	6654176	PC10	64.8178253173828	34.790890420621785
scaffold4	6654216	PC10	49.2232856750488	26.80496854413183
scaffold4	6654730	PC10	60.4212684631348	32.502694065079844
scaffold4	6654853	PC10	77.7594223022461	Inf
scaffold4	6655002	PC10	81.4124755859375	Inf
scaffold4	6655036	PC10	55.4882011413574	29.995099875025048
scaffold4	6655405	PC10	53.7409858703613	29.106339307893474
scaffold4	6655441	PC10	57.126091003418	30.82871763150817
scaffold4	6655757	PC10	66.5213470458984	35.63818828100899
scaffold4	6655846	PC10	59.1634140014648	31.86160324647595
scaffold4	6655958	PC10	51.6408004760742	28.03678594642526
scaffold4	6655987	PC10	54.2021331787109	29.341078961075056
scaffold4	6656008	PC10	66.2632446289062	35.35050620855721
scaffold4	6656112	PC10	54.4270095825195	29.455414906106817
scaffold4	6656129	PC10	60.6543769836426	32.62592670550379
scaffold4	6656223	PC10	57.866340637207	31.203411080949582
scaffold4	6656339	PC10	63.530029296875	34.097743240061845
scaffold4	6656893	PC10	59.8487014770508	32.215011992628064
scaffold4	6657081	PC10	65.4940490722656	35.127362657243
scaffold4	6657371	PC10	59.1904563903809	31.876988165315428
scaffold4	6657516	PC10	50.6011123657227	27.507245978777114
scaffold4	6657622	PC10	57.9441452026367	31.243739126336553
scaffold4	6657817	PC10	59.3912544250488	31.983210378570735
scaffold4	6657888	PC10	56.2822723388672	30.39997483853066
scaffold4	6658231	PC10	54.0106620788574	29.243483320814956
scaffold4	6658248	PC10	63.9958190917969	34.33890529687873
scaffold4	6658271	PC10	53.4274063110352	28.94651818897362
scaffold4	6658677	PC10	55.3916053771973	29.945579106950916
scaffold4	6658800	PC10	52.2666625976562	28.35565622272414
scaffold4	6659182	PC10	69.1292724609375	36.7368005696771
scaffold4	6659384	PC10	57.0786666870117	30.80455538222909
scaffold4	6659479	PC10	55.4308395385742	29.96601114576812
scaffold4	6659641	PC10	53.2686500549316	28.865870972921957
scaffold4	6660018	PC10	53.7777709960938	29.124958170096686
scaffold4	6660041	PC10	55.30029296875	29.89946775499151
scaffold4	6660574	PC10	69.6147766113281	36.7368005696771
scaffold4	6660664	PC10	73.3425674438477	Inf
scaffold4	6660703	PC10	59.4838905334473	32.02727036836477
scaffold4	6660913	PC10	61.8836936950684	33.24029300821062
scaffold4	6661074	PC10	66.426155090332	35.63818828100899
scaffold4	6661263	PC10	56.6315956115723	30.57770518118517
scaffold4	6661463	PC10	52.2532653808594	28.348805316732545
scaffold4	6661879	PC10	61.7265472412109	33.15328163122099
scaffold4	6662045	PC10	59.9437828063965	32.259463755198894
scaffold4	6662205	PC10	51.8992347717285	28.168534108076862
scaffold4	6662212	PC10	52.0963745117188	28.268797622451636
scaffold4	6662306	PC10	51.9265556335449	28.182311593517166
scaffold4	6663546	PC10	62.5621643066406	33.60130635374795
scaffold4	6663684	PC10	60.6946907043457	32.642456007455
scaffold4	6663831	PC10	52.9925270080566	28.725113840549255
scaffold4	6664069	PC10	69.4487991333008	36.7368005696771
scaffold4	6664173	PC10	54.2259635925293	29.352811111698593
scaffold4	6664952	PC10	60.9449424743652	32.76650865612498
scaffold4	6667091	PC10	66.0054168701172	35.35050620855721
scaffold4	6667465	PC10	54.4498634338379	29.467183820068932
scaffold4	6676639	PC10	60.2596778869629	32.419312456140794
scaffold4	6676726	PC10	55.5365676879883	30.020205796156123
scaffold4	6678153	PC10	51.9767799377441	28.207876455385165
scaffold4	6678430	PC10	49.6022109985352	26.998128699805264
scaffold4	6678570	PC10	38.5891189575195	21.37125354448078
scaffold4	6678594	PC10	49.4128189086914	26.901591857894267
scaffold4	6680169	PC10	37.9627380371094	21.05026090278206
scaffold4	6680275	PC10	58.591194152832	31.572014595753586
scaffold4	6680306	PC10	52.6306648254395	28.540915178362305
scaffold4	6680312	PC10	60.0831108093262	32.33008132241285
scaffold4	6680998	PC10	52.0207901000977	28.23046612159574
scaffold4	6681047	PC10	55.8418312072754	30.17576990378053
scaffold4	6681132	PC10	52.0547981262207	28.247801112631645
scaffold4	6681180	PC10	58.6327095031738	31.59513701317444
scaffold4	6681329	PC10	51.3576812744141	27.89260844343213
scaffold4	6681345	PC10	52.1303291320801	28.286174622532975
scaffold4	6681388	PC10	49.4628562927246	26.927129313345258
scaffold4	6681405	PC10	49.4000205993652	26.895082043538604
scaffold4	6681539	PC10	58.3333473205566	31.44349574495261
scaffold4	6681544	PC10	55.9018402099609	30.205922941951215
scaffold4	6681555	PC10	55.1709022521973	29.834057832518507
scaffold4	6681705	PC10	60.5164337158203	32.547145827650674
scaffold4	6681744	PC10	58.2055740356445	31.375508403967675
scaffold4	6681853	PC10	62.9106063842773	33.79236159051066
scaffold4	6681951	PC10	63.932445526123	34.2518939198891
scaffold4	6682097	PC10	58.65185546875	31.60100213262684
scaffold4	6682120	PC10	55.2089080810547	29.85333798326401
scaffold4	6682162	PC10	59.932445526123	32.259463755198894
scaffold4	6682179	PC10	60.7293663024902	32.65926312577138
scaffold4	6682287	PC10	55.5734558105469	30.038532515561688
scaffold4	6682300	PC10	43.7692451477051	24.021548654879073
scaffold4	6682335	PC10	42.0637474060059	23.149761481209644
scaffold4	6682349	PC10	53.754581451416	29.11315862316553
scaffold4	6682381	PC10	53.9465065002441	29.210621656330954
scaffold4	6682439	PC10	51.1709365844727	27.797481829259592
scaffold4	6682584	PC10	45.5913772583008	24.952185228473414
scaffold4	6682606	PC10	47.7912902832031	26.074776115317096
scaffold4	6682649	PC10	46.1146965026855	25.2193254700083
scaffold4	6682728	PC10	63.9401893615723	34.2518939198891
scaffold4	6682892	PC10	51.6905746459961	28.062261807537087
scaffold4	6682904	PC10	57.6465454101562	31.091353672033865
scaffold4	6682993	PC10	62.0586051940918	33.33560318801494
scaffold4	6683008	PC10	64.8631820678711	34.790890420621785
scaffold4	6683066	PC10	39.2041969299316	21.68633698865212
scaffold4	6683094	PC10	46.7236442565918	25.53010139658226
scaffold4	6683969	PC10	61.7182159423828	33.15328163122099
scaffold4	6684016	PC10	61.4755554199219	33.04792111556316
scaffold4	6684025	PC10	61.8256797790527	33.21044004506094
scaffold4	6684068	PC10	50.9022483825684	27.66067753982073
scaffold4	6684240	PC10	50.0308723449707	27.216625320608003
scaffold4	6684281	PC10	56.3007888793945	30.408863785947908
scaffold4	6684316	PC10	49.4662590026855	26.928833218998385
scaffold4	6684329	PC10	52.3771095275879	28.411736876045904
scaffold4	6684377	PC10	51.1221122741699	27.772616523324203
scaffold4	6684494	PC10	45.7838325500488	25.050434534052332
scaffold4	6684570	PC10	51.7602920532227	28.097743790504023
scaffold4	6684767	PC10	52.9253540039062	28.690891827406322
scaffold4	6684804	PC10	46.7329025268555	25.53482580409801
scaffold4	6685331	PC10	54.3155097961426	29.398562419611512
scaffold4	6685334	PC10	51.82861328125	28.13251267140993
scaffold4	6685415	PC10	57.6418075561523	31.091353672033865
scaffold4	6685442	PC10	56.5974197387695	30.5588564556265
scaffold4	6685487	PC10	61.6738929748535	33.125882657032875
scaffold4	6685503	PC10	58.6971435546875	31.624812781320557
scaffold4	6685583	PC10	52.3723335266113	28.409316153488838
scaffold4	6685669	PC10	58.2367935180664	31.39446631771229
scaffold4	6685681	PC10	58.6461029052734	31.60100213262684
scaffold4	6685700	PC10	59.2402725219727	31.900518662725624
scaffold4	6685752	PC10	51.4028625488281	27.91565833334521
scaffold4	6685799	PC10	55.2404136657715	29.86882616070681
scaffold4	6685847	PC10	54.1095123291016	29.293722195328588
scaffold4	6685884	PC10	52.5820541381836	28.51612839937985
scaffold4	6685890	PC10	62.4075698852539	33.5179247448089
scaffold4	6686021	PC10	53.3403816223145	28.902408266766663
scaffold4	6686056	PC10	58.8840980529785	31.719520732862176
scaffold4	6686134	PC10	56.4488525390625	30.482971758101627
scaffold4	6686226	PC10	64.7289657592773	34.657359027997266
scaffold4	6686253	PC10	55.4896583557129	29.99628121007088
scaffold4	6686288	PC10	63.6282081604004	34.097743240061845
scaffold4	6686292	PC10	57.0664024353027	30.79662931695667
scaffold4	6686332	PC10	57.844554901123	31.191623125197538
scaffold4	6686500	PC10	61.1362571716309	32.86559955876921
scaffold4	6686606	PC10	50.611442565918	27.512458678065105
scaffold4	6686661	PC10	58.1738128662109	31.361522161992937
scaffold4	6686741	PC10	62.4187927246094	33.5179247448089
scaffold4	6686766	PC10	52.3576736450195	28.40184893825465
scaffold4	6686833	PC10	60.99365234375	32.78555685109568
scaffold4	6686842	PC10	66.2483291625977	35.35050620855721
scaffold4	6686897	PC10	54.6685791015625	29.578286572347782
scaffold4	6686930	PC10	56.1323547363281	30.323341612509743
scaffold4	6686945	PC10	50.4056701660156	27.407611063862536
scaffold4	6686968	PC10	58.2734222412109	31.413790590538692
scaffold4	6686985	PC10	47.5064735412598	25.92949980677793
scaffold4	6687015	PC10	51.9529266357422	28.195890851643547
scaffold4	6687023	PC10	56.5765609741211	30.54853644659451
scaffold4	6687266	PC10	48.1507225036621	26.258105134445714
scaffold4	6692328	PC10	47.8583831787109	26.109006374331926
scaffold4	6692382	PC10	63.1555595397949	33.90358722562088
scaffold4	6692454	PC10	60.2916564941406	32.432735476472935
scaffold4	6692592	PC10	50.3665580749512	27.387655234823736
scaffold4	6692622	PC10	46.9229583740234	25.631798231268753
scaffold4	6692743	PC10	51.4110107421875	27.91979912601124
scaffold4	6692745	PC10	49.9830055236816	27.19220470194955
scaffold4	6692751	PC10	51.1553268432617	27.78951470032797
scaffold4	6692825	PC10	59.1561088562012	31.86160324647595
scaffold4	6692835	PC10	55.7684326171875	30.138291541062586
scaffold4	6692889	PC10	50.7495803833008	27.5828189313703
scaffold4	6692956	PC10	54.1156768798828	29.29665388901441
scaffold4	6693017	PC10	48.2772178649902	26.322617401825713
scaffold4	6693049	PC10	44.3214263916016	24.303652114305113
scaffold4	6693066	PC10	51.6031188964844	28.017646606214562
scaffold4	6693179	PC10	50.7807235717773	27.598708361908542
scaffold4	6693246	PC10	46.8211364746094	25.579850293531333
scaffold4	6693298	PC10	50.4770774841309	27.443958976189176
scaffold4	6693417	PC10	53.9391937255859	29.206857199075515
scaffold4	6693494	PC10	57.0686378479004	30.799264364594674
scaffold4	6693561	PC10	55.7856864929199	30.146499521480415
scaffold4	6693607	PC10	56.7369651794434	30.629777681934847
scaffold4	6693716	PC10	46.2808494567871	25.304131168472534
scaffold4	6694138	PC10	59.3589553833008	31.96611594521144
scaffold4	6694143	PC10	51.6056709289551	28.018954864782184
scaffold4	6694161	PC10	54.8484039306641	29.669480721023625
scaffold4	6694206	PC10	60.2595024108887	32.419312456140794
scaffold4	6694298	PC10	59.1559982299805	31.86160324647595
scaffold4	6694404	PC10	52.8429946899414	28.64916028189812
scaffold4	6694736	PC10	55.4788131713867	29.99038844110373
scaffold4	6694828	PC10	63.715690612793	34.171851212215564
scaffold4	6694929	PC10	49.953441619873	27.177142250215756
scaffold4	6694937	PC10	50.3045501708984	27.35612688021903
scaffold4	6695035	PC10	52.2935791015625	28.36926815281527
scaffold4	6695978	PC10	64.6146240234375	34.657359027997266
scaffold4	6696256	PC10	47.4831733703613	25.91762246533885
scaffold4	6696263	PC10	59.2367515563965	31.900518662725624
scaffold4	6696420	PC10	46.8271865844727	25.582938613281964
scaffold4	6696450	PC10	50.1655769348145	27.28524099965948
scaffold4	6696488	PC10	53.7742080688477	29.122981884868473
scaffold4	6696555	PC10	47.2710227966309	25.809388355773663
scaffold4	6696655	PC10	51.0141830444336	27.717620703162076
scaffold4	6696754	PC10	55.3088035583496	29.9037688368909
scaffold4	6696910	PC10	52.6714973449707	28.561816036734015
scaffold4	6696919	PC10	52.2517890930176	28.34812280049629
scaffold4	6696951	PC10	52.4185752868652	28.43304815411369
scaffold4	6696967	PC10	52.9256858825684	28.691212288873572
scaffold4	6697438	PC10	46.9063110351562	25.62330844058332
scaffold4	6697629	PC10	51.6405372619629	28.03678594642526
scaffold4	6697636	PC10	64.4780349731445	34.53957599234088
scaffold4	6697659	PC10	50.603931427002	27.508620279572586
scaffold4	6697766	PC10	46.6309814453125	25.482814241626443
scaffold4	6697824	PC10	50.6646118164062	27.539545437249576
scaffold4	6698068	PC10	54.1923141479492	29.336179992305965
scaffold4	6698219	PC10	53.1683349609375	28.814539511323854
scaffold4	6698247	PC10	51.5169410705566	27.973841648910376
scaffold4	6698496	PC10	46.8878135681152	25.613870488411347
scaffold4	6698524	PC10	56.6781730651855	30.601235678595362
scaffold4	6698539	PC10	49.0498428344727	26.716552726532274
scaffold4	6698591	PC10	51.6053123474121	28.018791238830744
scaffold4	6698716	PC10	46.3181266784668	25.323154150048833
scaffold4	6698883	PC10	48.422004699707	26.39644614589328
scaffold4	6698934	PC10	49.3257827758789	26.857247167436604
scaffold4	6698962	PC10	42.9763870239258	23.616359037835473
scaffold4	6698988	PC10	43.245059967041	23.75368086897079
scaffold4	6699181	PC10	51.5509147644043	27.99103857030159
scaffold4	6699379	PC10	54.6027526855469	29.544618510963858
scaffold4	6699638	PC10	59.0198707580566	31.788040679298934
scaffold4	6699763	PC10	49.425895690918	26.908252103805467
scaffold4	6699765	PC10	59.4509468078613	32.00941275096476
scaffold4	6699803	PC10	52.4130401611328	28.43008152647441
scaffold4	6699990	PC10	50.9545555114746	27.687333423289004
scaffold4	6700143	PC10	49.0787200927734	26.731298091734242
scaffold4	6700227	PC10	42.325122833252	23.28341406080957
scaffold4	6700293	PC10	60.9919052124023	32.78555685109568
scaffold4	6700346	PC10	48.1138763427734	26.239323408114245
scaffold4	6700404	PC10	45.8541488647461	25.08633301568839
scaffold4	6700417	PC10	49.4761657714844	26.933907132376675
scaffold4	6700612	PC10	55.2807846069336	29.889857430091723
scaffold4	6700913	PC10	51.2276649475098	27.826349813260446
scaffold4	6700992	PC10	42.9464454650879	23.601055132779514
scaffold4	6701172	PC10	61.8112297058105	33.21044004506094
scaffold4	6701243	PC10	61.4682273864746	33.02322850297279
scaffold4	6701317	PC10	58.7681350708008	31.661626754443276
scaffold4	6701400	PC10	44.1357841491699	24.20881835314592
scaffold4	6701481	PC10	55.9431228637695	30.226542229153953
scaffold4	6701487	PC10	67.6372222900391	36.043653389117154
scaffold4	6701658	PC10	63.4032783508301	34.02875036857489
scaffold4	6701763	PC10	48.285587310791	26.32688705771967
scaffold4	6701778	PC10	55.3093032836914	29.9037688368909
scaffold4	6701829	PC10	56.2451171875	30.38069290898121
scaffold4	6701921	PC10	65.2322769165039	34.945041100449046
scaffold4	6702310	PC10	48.1879119873047	26.277074353848487
scaffold4	6702581	PC10	61.2171936035156	32.908159173188004
scaffold4	6702631	PC10	69.5907516479492	36.7368005696771
scaffold4	6702847	PC10	63.0086326599121	33.79236159051066
scaffold4	6703034	PC10	56.7767181396484	30.650025842764794
scaffold4	6703468	PC10	33.6809539794922	18.852489659170324
scaffold4	6703533	PC10	37.5893402099609	20.858852090705543
scaffold4	6703729	PC10	45.7917442321777	25.054469939846147
scaffold4	6703977	PC10	62.4961318969727	33.55874673932916
scaffold4	6704125	PC10	58.0454139709473	31.29438285915531
scaffold4	6704471	PC10	59.8486442565918	32.215011992628064
scaffold4	6704480	PC10	59.7927742004395	32.18292367807656
scaffold4	6704522	PC10	52.4844131469727	28.46653145824048
scaffold4	6704603	PC10	51.3178901672363	27.872336514397425
scaffold4	6704673	PC10	51.1164207458496	27.769678913446178
scaffold4	6705095	PC10	50.9263153076172	27.672874216156455
scaffold4	6705703	PC10	58.59521484375	31.57774527046257
scaffold4	6706007	PC10	35.8100662231445	19.94614010937631
scaffold4	6714325	PC10	75.7727508544922	Inf
scaffold4	6715356	PC10	62.5815811157227	33.60130635374795
scaffold4	6715376	PC10	62.8376083374023	33.74106829612311
scaffold4	6715903	PC10	57.4465866088867	30.990597379136947
scaffold4	6715941	PC10	61.4193344116211	32.99913095139373
scaffold4	6716318	PC10	56.6495361328125	30.58619780123082
scaffold4	6716690	PC10	57.0654640197754	30.79662931695667
scaffold4	6716735	PC10	55.7477493286133	30.12745132650972
scaffold4	6717078	PC10	63.6073036193848	34.097743240061845
scaffold4	6717088	PC10	59.4165992736816	31.99186844131385
scaffold4	6717113	PC10	52.3692970275879	28.407866527721573
scaffold4	6717265	PC10	50.0255355834961	27.21391479552445
scaffold4	6717342	PC10	51.4987640380859	27.964500151741262
scaffold4	6717416	PC10	54.6825294494629	29.585315105772366
scaffold4	6717620	PC10	62.2655944824219	33.44096370367277
scaffold4	6717671	PC10	55.1448822021484	29.82107712104579
scaffold4	6718053	PC10	76.9023361206055	Inf
scaffold4	6718177	PC10	59.9371566772461	32.259463755198894
scaffold4	6718204	PC10	45.9024276733398	25.110975082691425
scaffold4	6718895	PC10	57.6751098632812	31.109179455986464
scaffold4	6719379	PC10	52.943962097168	28.700550627544985
scaffold4	6719665	PC10	49.9049072265625	27.152416959601094
scaffold4	6719752	PC10	60.5999298095703	32.59366584328557
scaffold4	6720203	PC10	59.1841316223145	31.876988165315428
scaffold4	6720533	PC10	56.4922370910645	30.50631912209862
scaffold4	6720637	PC10	62.8190002441406	33.74106829612311
scaffold4	6721569	PC10	60.3126945495605	32.44634112852871
scaffold4	6722052	PC10	57.494701385498	31.01648879306969
